Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity
ORD0010,CUS0004,ITE0016,2,2,SCE002,4,PR0013,2025-07-24 08:30:00,2025-07-24 08:40:00,4.0,PR0013,2025-07-24 08:30:00,2025-07-24 08:40:00,24,0
ORD0010,CUS0004,ITE0016,2,2,SCE002,5,PR0014,2025-07-24 08:40:00,2025-07-24 08:50:00,,,,,24,0
ORD0011,CUS0013,ITE0043,2,2,SCE002,1,PR0010,2025-07-25 08:00:00,2025-07-25 08:10:00,1.0,PR0010,2025-07-25 08:00:00,2025-07-25 08:10:00,24,0
ORD0011,CUS0013,ITE0043,2,2,SCE002,2,PR0011,2025-07-25 08:10:00,2025-07-25 08:20:00,2.0,PR0011,2025-07-25 08:10:00,2025-07-25 08:20:00,24,0
ORD0011,CUS0013,ITE0043,2,2,SCE002,3,PR0012,2025-07-25 08:20:00,2025-07-25 08:30:00,3.0,PR0012,2025-07-25 08:20:00,2025-07-25 08:30:00,24,0
ORD0011,CUS0013,ITE0043,2,2,SCE002,4,PR0013,2025-07-25 08:30:00,2025-07-25 08:40:00,4.0,PR0013,2025-07-25 08:30:00,2025-07-25 08:40:00,24,0
ORD0011,CUS0013,ITE0043,2,2,SCE002,5,PR0014,2025-07-25 08:40:00,2025-07-25 08:50:00,,,,,24,0
ORD0012,CUS0010,ITE0027,1,1,SCE001,1,PR0001,2025-07-26 08:00:00,2025-07-26 08:10:00,1.0,PR0001,2025-07-26 08:00:00,2025-07-26 08:10:00,24,0
ORD0012,CUS0010,ITE0027,1,1,SCE001,2,PR0002,2025-07-26 08:10:00,2025-07-26 08:20:00,2.0,PR0002,2025-07-26 08:10:00,2025-07-26 08:20:00,24,0
ORD0012,CUS0010,ITE0027,1,1,SCE001,3,PR0003,2025-07-26 08:20:00,2025-07-26 08:30:00,3.0,PR0003,2025-07-26 08:20:00,2025-07-26 08:30:00,24,0
ORD0012,CUS0010,ITE0027,1,1,SCE001,4,PR0004,2025-07-26 08:30:00,2025-07-26 08:40:00,4.0,PR0004,2025-07-26 08:30:00,2025-07-26 08:40:00,24,0
ORD0012,CUS0010,ITE0027,1,1,SCE001,5,PR0005,2025-07-26 08:40:00,2025-07-26 08:50:00,,,,,24,0
ORD0013,CUS0020,ITE0009,1,1,SCE001,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,,,,,24,0
ORD0013,CUS0020,ITE0009,1,1,SCE001,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,1.0,PR0002,2025-07-27 08:00:00,2025-07-27 08:10:00,24,0
ORD0013,CUS0020,ITE0009,1,1,SCE001,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,2.0,PR0003,2025-07-27 08:10:00,2025-07-27 08:20:00,24,0
ORD0013,CUS0020,ITE0009,1,1,SCE001,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,3.0,PR0004,2025-07-27 08:20:00,2025-07-27 08:30:00,24,0
ORD0013,CUS0020,ITE0009,1,1,SCE001,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,4.0,PR0005,2025-07-27 08:30:00,2025-07-27 08:40:00,24,0
ORD0014,CUS0011,ITE0031,1,1,SCE001,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:10:00,,,,,24,0
ORD0014,CUS0011,ITE0031,1,1,SCE001,2,PR0002,2025-07-28 08:10:00,2025-07-28 08:20:00,1.0,PR0002,2025-07-28 08:00:00,2025-07-28 08:10:00,24,0
ORD0014,CUS0011,ITE0031,1,1,SCE001,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,2.0,PR0003,2025-07-28 08:10:00,2025-07-28 08:20:00,24,0
ORD0014,CUS0011,ITE0031,1,1,SCE001,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,3.0,PR0004,2025-07-28 08:20:00,2025-07-28 08:30:00,24,0
ORD0014,CUS0011,ITE0031,1,1,SCE001,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,4.0,PR0005,2025-07-28 08:30:00,2025-07-28 08:40:00,24,0
ORD0015,CUS0020,ITE0008,2,2,SCE002,1,PR0010,2025-07-29 08:00:00,2025-07-29 08:10:00,,,,,24,0
ORD0015,CUS0020,ITE0008,2,2,SCE002,2,PR0011,2025-07-29 08:10:00,2025-07-29 08:20:00,1.0,PR0011,2025-07-29 08:00:00,2025-07-29 08:10:00,24,0
ORD0015,CUS0020,ITE0008,2,2,SCE002,3,PR0012,2025-07-29 08:20:00,2025-07-29 08:30:00,2.0,PR0012,2025-07-29 08:10:00,2025-07-29 08:20:00,24,0
ORD0015,CUS0020,ITE0008,2,2,SCE002,4,PR0013,2025-07-29 08:30:00,2025-07-29 08:40:00,3.0,PR0013,2025-07-29 08:20:00,2025-07-29 08:30:00,24,0
ORD0015,CUS0020,ITE0008,2,2,SCE002,5,PR0014,2025-07-29 08:40:00,2025-07-29 08:50:00,4.0,PR0014,2025-07-29 08:30:00,2025-07-29 08:40:00,24,0
ORD0016,CUS0013,ITE0016,2,2,SCE002,1,PR0010,2025-07-30 08:00:00,2025-07-30 08:10:00,,,,,24,0
ORD0016,CUS0013,ITE0016,2,2,SCE002,2,PR0011,2025-07-30 08:10:00,2025-07-30 08:20:00,1.0,PR0011,2025-07-30 08:00:00,2025-07-30 08:10:00,24,0
ORD0016,CUS0013,ITE0016,2,2,SCE002,3,PR0012,2025-07-30 08:20:00,2025-07-30 08:30:00,2.0,PR0012,2025-07-30 08:10:00,2025-07-30 08:20:00,24,0
ORD0016,CUS0013,ITE0016,2,2,SCE002,4,PR0013,2025-07-30 08:30:00,2025-07-30 08:40:00,3.0,PR0013,2025-07-30 08:20:00,2025-07-30 08:30:00,24,0
ORD0016,CUS0013,ITE0016,2,2,SCE002,5,PR0014,2025-07-30 08:40:00,2025-07-30 08:50:00,4.0,PR0014,2025-07-30 08:30:00,2025-07-30 08:40:00,24,0
ORD0017,CUS0018,ITE0045,2,2,SCE002,1,PR0010,2025-07-31 08:00:00,2025-07-31 08:10:00,1.0,PR0010,2025-07-31 08:00:00,2025-07-31 08:10:00,24,0
ORD0017,CUS0018,ITE0045,2,2,SCE002,2,PR0011,2025-07-31 08:10:00,2025-07-31 08:20:00,2.0,PR0011,2025-07-31 08:10:00,2025-07-31 08:20:00,24,0
ORD0017,CUS0018,ITE0045,2,2,SCE002,3,PR0012,2025-07-31 08:20:00,2025-07-31 08:30:00,3.0,PR0012,2025-07-31 08:20:00,2025-07-31 08:30:00,24,0
ORD0017,CUS0018,ITE0045,2,2,SCE002,4,PR0013,2025-07-31 08:30:00,2025-07-31 08:40:00,4.0,PR0013,2025-07-31 08:30:00,2025-07-31 08:40:00,24,0
ORD0017,CUS0018,ITE0045,2,2,SCE002,5,PR0014,2025-07-31 08:40:00,2025-07-31 08:50:00,,,,,24,0
ORD0018,CUS0015,ITE0046,2,2,SCE002,1,PR0010,2025-08-01 08:00:00,2025-08-01 08:10:00,,,,,24,0
ORD0018,CUS0015,ITE0046,2,2,SCE002,2,PR0011,2025-08-01 08:10:00,2025-08-01 08:20:00,1.0,PR0011,2025-08-01 08:00:00,2025-08-01 08:10:00,24,0
ORD0018,CUS0015,ITE0046,2,2,SCE002,3,PR0012,2025-08-01 08:20:00,2025-08-01 08:30:00,2.0,PR0012,2025-08-01 08:10:00,2025-08-01 08:20:00,24,0
ORD0018,CUS0015,ITE0046,2,2,SCE002,4,PR0013,2025-08-01 08:30:00,2025-08-01 08:40:00,3.0,PR0013,2025-08-01 08:20:00,2025-08-01 08:30:00,24,0
ORD0018,CUS0015,ITE0046,2,2,SCE002,5,PR0014,2025-08-01 08:40:00,2025-08-01 08:50:00,4.0,PR0014,2025-08-01 08:30:00,2025-08-01 08:40:00,24,0
ORD0019,CUS0009,ITE0024,1,1,SCE001,1,PR0001,2025-08-02 08:00:00,2025-08-02 08:10:00,,,,,24,0
ORD0019,CUS0009,ITE0024,1,1,SCE001,2,PR0002,2025-08-02 08:10:00,2025-08-02 08:20:00,1.0,PR0002,2025-08-02 08:00:00,2025-08-02 08:10:00,24,0
ORD0019,CUS0009,ITE0024,1,1,SCE001,3,PR0003,2025-08-02 08:20:00,2025-08-02 08:30:00,2.0,PR0003,2025-08-02 08:10:00,2025-08-02 08:20:00,24,0
ORD0019,CUS0009,ITE0024,1,1,SCE001,4,PR0004,2025-08-02 08:30:00,2025-08-02 08:40:00,3.0,PR0004,2025-08-02 08:20:00,2025-08-02 08:30:00,24,0
ORD0019,CUS0009,ITE0024,1,1,SCE001,5,PR0005,2025-08-02 08:40:00,2025-08-02 08:50:00,4.0,PR0005,2025-08-02 08:30:00,2025-08-02 08:40:00,24,0
ORD0020,CUS0007,ITE0003,2,2,SCE002,1,PR0010,2025-08-03 08:00:00,2025-08-03 08:10:00,,,,,24,0
ORD0020,CUS0007,ITE0003,2,2,SCE002,2,PR0011,2025-08-03 08:10:00,2025-08-03 08:20:00,1.0,PR0011,2025-08-03 08:00:00,2025-08-03 08:10:00,24,0
ORD0020,CUS0007,ITE0003,2,2,SCE002,3,PR0012,2025-08-03 08:20:00,2025-08-03 08:30:00,2.0,PR0012,2025-08-03 08:10:00,2025-08-03 08:20:00,24,0
ORD0020,CUS0007,ITE0003,2,2,SCE002,4,PR0013,2025-08-03 08:30:00,2025-08-03 08:40:00,3.0,PR0013,2025-08-03 08:20:00,2025-08-03 08:30:00,24,0
ORD0020,CUS0007,ITE0003,2,2,SCE002,5,PR0014,2025-08-03 08:40:00,2025-08-03 08:50:00,4.0,PR0014,2025-08-03 08:30:00,2025-08-03 08:40:00,24,0
ORD0021,CUS0008,ITE0001,2,2,SCE002,1,PR0010,2025-08-04 08:00:00,2025-08-04 08:10:00,,,,,24,0
ORD0021,CUS0008,ITE0001,2,2,SCE002,2,PR0011,2025-08-04 08:10:00,2025-08-04 08:20:00,1.0,PR0011,2025-08-04 08:00:00,2025-08-04 08:10:00,24,0
ORD0021,CUS0008,ITE0001,2,2,SCE002,3,PR0012,2025-08-04 08:20:00,2025-08-04 08:30:00,2.0,PR0012,2025-08-04 08:10:00,2025-08-04 08:20:00,24,0
ORD0021,CUS0008,ITE0001,2,2,SCE002,4,PR0013,2025-08-04 08:30:00,2025-08-04 08:40:00,3.0,PR0013,2025-08-04 08:20:00,2025-08-04 08:30:00,24,0
ORD0021,CUS0008,ITE0001,2,2,SCE002,5,PR0014,2025-08-04 08:40:00,2025-08-04 08:50:00,4.0,PR0014,2025-08-04 08:30:00,2025-08-04 08:40:00,24,0
ORD0022,CUS0009,ITE0007,1,1,SCE001,1,PR0001,2025-08-05 08:00:00,2025-08-05 08:10:00,1.0,PR0001,2025-08-05 08:00:00,2025-08-05 08:10:00,24,0
ORD0022,CUS0009,ITE0007,1,1,SCE001,2,PR0002,2025-08-05 08:10:00,2025-08-05 08:20:00,2.0,PR0002,2025-08-05 08:10:00,2025-08-05 08:20:00,24,0
ORD0022,CUS0009,ITE0007,1,1,SCE001,3,PR0003,2025-08-05 08:20:00,2025-08-05 08:30:00,3.0,PR0003,2025-08-05 08:20:00,2025-08-05 08:30:00,24,0
ORD0022,CUS0009,ITE0007,1,1,SCE001,4,PR0004,2025-08-05 08:30:00,2025-08-05 08:40:00,4.0,PR0004,2025-08-05 08:30:00,2025-08-05 08:40:00,24,0
ORD0022,CUS0009,ITE0007,1,1,SCE001,5,PR0005,2025-08-05 08:40:00,2025-08-05 08:50:00,,,,,24,0
ORD0023,CUS0006,ITE0049,2,2,SCE002,1,PR0010,2025-08-06 08:00:00,2025-08-06 08:10:00,,,,,24,0
ORD0023,CUS0006,ITE0049,2,2,SCE002,2,PR0011,2025-08-06 08:10:00,2025-08-06 08:20:00,1.0,PR0011,2025-08-06 08:00:00,2025-08-06 08:10:00,24,0
ORD0023,CUS0006,ITE0049,2,2,SCE002,3,PR0012,2025-08-06 08:20:00,2025-08-06 08:30:00,2.0,PR0012,2025-08-06 08:10:00,2025-08-06 08:20:00,24,0
ORD0023,CUS0006,ITE0049,2,2,SCE002,4,PR0013,2025-08-06 08:30:00,2025-08-06 08:40:00,3.0,PR0013,2025-08-06 08:20:00,2025-08-06 08:30:00,24,0
ORD0023,CUS0006,ITE0049,2,2,SCE002,5,PR0014,2025-08-06 08:40:00,2025-08-06 08:50:00,4.0,PR0014,2025-08-06 08:30:00,2025-08-06 08:40:00,24,0
ORD0024,CUS0002,ITE0007,1,1,SCE001,1,PR0001,2025-08-07 08:00:00,2025-08-07 08:10:00,,,,,24,0
ORD0024,CUS0002,ITE0007,1,1,SCE001,2,PR0002,2025-08-07 08:10:00,2025-08-07 08:20:00,1.0,PR0002,2025-08-07 08:00:00,2025-08-07 08:10:00,24,0
ORD0024,CUS0002,ITE0007,1,1,SCE001,3,PR0003,2025-08-07 08:20:00,2025-08-07 08:30:00,2.0,PR0003,2025-08-07 08:10:00,2025-08-07 08:20:00,24,0
ORD0024,CUS0002,ITE0007,1,1,SCE001,4,PR0004,2025-08-07 08:30:00,2025-08-07 08:40:00,3.0,PR0004,2025-08-07 08:20:00,2025-08-07 08:30:00,24,0
ORD0024,CUS0002,ITE0007,1,1,SCE001,5,PR0005,2025-08-07 08:40:00,2025-08-07 08:50:00,4.0,PR0005,2025-08-07 08:30:00,2025-08-07 08:40:00,24,0
ORD0025,CUS0018,ITE0017,2,2,SCE002,1,PR0010,2025-08-08 08:00:00,2025-08-08 08:10:00,,,,,24,0
ORD0025,CUS0018,ITE0017,2,2,SCE002,2,PR0011,2025-08-08 08:10:00,2025-08-08 08:20:00,1.0,PR0011,2025-08-08 08:00:00,2025-08-08 08:10:00,24,0
ORD0025,CUS0018,ITE0017,2,2,SCE002,3,PR0012,2025-08-08 08:20:00,2025-08-08 08:30:00,2.0,PR0012,2025-08-08 08:10:00,2025-08-08 08:20:00,24,0
ORD0025,CUS0018,ITE0017,2,2,SCE002,4,PR0013,2025-08-08 08:30:00,2025-08-08 08:40:00,3.0,PR0013,2025-08-08 08:20:00,2025-08-08 08:30:00,24,0
ORD0025,CUS0018,ITE0017,2,2,SCE002,5,PR0014,2025-08-08 08:40:00,2025-08-08 08:50:00,4.0,PR0014,2025-08-08 08:30:00,2025-08-08 08:40:00,24,0
ORD0026,CUS0019,ITE0019,2,2,SCE002,1,PR0010,2025-08-09 08:00:00,2025-08-09 08:10:00,,,,,24,0
ORD0026,CUS0019,ITE0019,2,2,SCE002,2,PR0011,2025-08-09 08:10:00,2025-08-09 08:20:00,1.0,PR0011,2025-08-09 08:00:00,2025-08-09 08:10:00,24,0
ORD0026,CUS0019,ITE0019,2,2,SCE002,3,PR0012,2025-08-09 08:20:00,2025-08-09 08:30:00,2.0,PR0012,2025-08-09 08:10:00,2025-08-09 08:20:00,24,0
ORD0026,CUS0019,ITE0019,2,2,SCE002,4,PR0013,2025-08-09 08:30:00,2025-08-09 08:40:00,3.0,PR0013,2025-08-09 08:20:00,2025-08-09 08:30:00,24,0
ORD0026,CUS0019,ITE0019,2,2,SCE002,5,PR0014,2025-08-09 08:40:00,2025-08-09 08:50:00,4.0,PR0014,2025-08-09 08:30:00,2025-08-09 08:40:00,24,0
ORD0027,CUS0008,ITE0032,1,1,SCE001,1,PR0001,2025-08-10 08:00:00,2025-08-10 08:10:00,1.0,PR0001,2025-08-10 08:00:00,2025-08-10 08:10:00,24,0
ORD0027,CUS0008,ITE0032,1,1,SCE001,2,PR0002,2025-08-10 08:10:00,2025-08-10 08:20:00,2.0,PR0002,2025-08-10 08:10:00,2025-08-10 08:20:00,24,0
ORD0027,CUS0008,ITE0032,1,1,SCE001,3,PR0003,2025-08-10 08:20:00,2025-08-10 08:30:00,3.0,PR0003,2025-08-10 08:20:00,2025-08-10 08:30:00,24,0
ORD0027,CUS0008,ITE0032,1,1,SCE001,4,PR0004,2025-08-10 08:30:00,2025-08-10 08:40:00,4.0,PR0004,2025-08-10 08:30:00,2025-08-10 08:40:00,24,0
ORD0027,CUS0008,ITE0032,1,1,SCE001,5,PR0005,2025-08-10 08:40:00,2025-08-10 08:50:00,,,,,24,0
ORD0028,CUS0001,ITE0021,1,1,SCE001,1,PR0001,2025-08-11 08:00:00,2025-08-11 08:10:00,,,,,24,0
ORD0028,CUS0001,ITE0021,1,1,SCE001,2,PR0002,2025-08-11 08:10:00,2025-08-11 08:20:00,1.0,PR0002,2025-08-11 08:00:00,2025-08-11 08:10:00,24,0
ORD0028,CUS0001,ITE0021,1,1,SCE001,3,PR0003,2025-08-11 08:20:00,2025-08-11 08:30:00,2.0,PR0003,2025-08-11 08:10:00,2025-08-11 08:20:00,24,0
ORD0028,CUS0001,ITE0021,1,1,SCE001,4,PR0004,2025-08-11 08:30:00,2025-08-11 08:40:00,3.0,PR0004,2025-08-11 08:20:00,2025-08-11 08:30:00,24,0
ORD0028,CUS0001,ITE0021,1,1,SCE001,5,PR0005,2025-08-11 08:40:00,2025-08-11 08:50:00,4.0,PR0005,2025-08-11 08:30:00,2025-08-11 08:40:00,24,0
ORD0029,CUS0012,ITE0046,1,1,SCE001,1,PR0001,2025-08-12 08:00:00,2025-08-12 08:10:00,1.0,PR0001,2025-08-12 08:00:00,2025-08-12 08:10:00,24,0
ORD0029,CUS0012,ITE0046,1,1,SCE001,2,PR0002,2025-08-12 08:10:00,2025-08-12 08:20:00,2.0,PR0002,2025-08-12 08:10:00,2025-08-12 08:20:00,24,0
ORD0029,CUS0012,ITE0046,1,1,SCE001,3,PR0003,2025-08-12 08:20:00,2025-08-12 08:30:00,3.0,PR0003,2025-08-12 08:20:00,2025-08-12 08:30:00,24,0
ORD0029,CUS0012,ITE0046,1,1,SCE001,4,PR0004,2025-08-12 08:30:00,2025-08-12 08:40:00,4.0,PR0004,2025-08-12 08:30:00,2025-08-12 08:40:00,24,0
